utterance_id,speaker_id,speaker_role_raw,utterance,Comment,,Comments,session_id,annotation1,annotator_name1,annotation2,annotator_name2,Diff_annotations
188,MOT,mother,<qu'est-ce qu'il y a dessus> [=! sourit] ?,,, ,Anae/215.cha,1,clara,,,
189,CHI,target_child,les yyy .,%act CHI regarde les images,,%act CHI regarde les images ,Anae/215.cha,MOT,clara,,,
190,MOT,mother,Petit Ours Brun .,com prosodie chantante,,com prosodie chantante ,Anae/215.cha,1,clara,,,
191,MOT,mother,alors on met les cartes ?,%act MOT prend la boîte,,%act MOT prend la boîte ,Anae/215.cha,1,clara,,,
192,CHI,target_child,les cartes .,%sit MOT enlève des cartes de la boîte,,%sit MOT enlève des cartes de la boîte ,Anae/215.cha,MOT,clara,,,
193,CHI,target_child,les cartes i(ls) ‹sont (.)› sont yyy les cartes .,com prononciation prolongée du premier sont,,com prononciation prolongée du premier sont ,Anae/215.cha,MOT,clara,,,
194,MOT,mother,hum hum .,,, ,Anae/215.cha,1,clara,,,
195,MOT,mother,tu veux lesquelles toi ?,%act MOT enlève les planches de la boîte,,%act MOT enlève les planches de la boîte ,Anae/215.cha,1,clara,,,
196,CHI,target_child,‹yyy (.)› lesquelles ‹euh (.)› maman .,int lesquelles/2/,ximi CHI répète le mot lesquelles produit par MOT,int lesquelles/2/ ximi CHI répète le mot lesquelles produit par MOT,Anae/215.cha,MOT,clara,,,
197,MOT,mother,euh moi je veux bien celle-là .,%act MOT regarde la planche que CHI a en mains,,%act MOT regarde la planche que CHI a en mains ,Anae/215.cha,1,clara,,,
198,MOT,mother,merci .,%sit CHI donne une planche à MOT,,%sit CHI donne une planche à MOT ,Anae/215.cha,1,clara,,,
199,MOT,mother,pour qui celle-là ?,%act MOT regarde la planche que CHI a en mains,,%act MOT regarde la planche que CHI a en mains ,Anae/215.cha,1,clara,,,
200,CHI,target_child,< ‹pour [=! chuchote]› .,int pour/3/,,int pour/3/ ,Anae/215.cha,MOT,clara,,,
201,CHI,target_child,c'est Anaé .,%act CHI dépose la planche devant elle sur la table,,%act CHI dépose la planche devant elle sur la table ,Anae/215.cha,MOT,clara,,,
202,MOT,mother,hum hum .,,, ,Anae/215.cha,1,clara,,,
203,CHI,target_child,et ça c'est pour ‹yyy (.)› ‹yyy (.)› yyy .,%act CHI prend les planches et fait le tour de la table,,%act CHI prend les planches et fait le tour de la table ,Anae/215.cha,MOT,clara,,,
204,BR1,Brother1,< [=! rit] .,,, ,Anae/215.cha,NA,clara,,,
205,MOT,mother,pour qui ?,,, ,Anae/215.cha,1,clara,,,
206,BR1,Brother1,< [=! rit] .,,, ,Anae/215.cha,NA,clara,,,
207,CHI,target_child,pour //.,%act CHI ramasse la planche tombée par terre,,%act CHI ramasse la planche tombée par terre ,Anae/215.cha,MOT,clara,,,
208,MOT,mother,pour ..?,,, ,Anae/215.cha,1,clara,,,
209,CHI,target_child,< on met là .,int met/3/,%act CHI retourne à sa place et dépose la planche en face d'elle,int met/3/ %act CHI retourne à sa place et dépose la planche en face d'elle,Anae/215.cha,MOT,clara,,,
210,MOT,mother,ouais pour toi .,,, ,Anae/215.cha,1,clara,,,
211,CHI,target_child,pour ‹moi (.)› ça .,%xpnt show sa planche de la main,,%xpnt show sa planche de la main ,Anae/215.cha,MOT,clara,,,
212,MOT,mother,et euh une autre pour moi ?,,, ,Anae/215.cha,1,clara,,,
213,MOT,mother,ou une pour Arthur ?,%sit CHI tend une planche à MOT,,%sit CHI tend une planche à MOT ,Anae/215.cha,1,clara,,,
214,CHI,target_child,pour Arthur .,%act CHI reprend la planche,,%act CHI reprend la planche ,Anae/215.cha,MOT,clara,,,
215,MOT,mother,alors tu lui dis Arthur viens jouer avec nous .,%act MOT débarrasse la table pour que BR1 puisse s'installer,,%act MOT débarrasse la table pour que BR1 puisse s'installer ,Anae/215.cha,1,clara,,,
216,BR1,Brother1,< oh !,,, ,Anae/215.cha,?,clara,,,
217,MOT,mother,allez tu te mets là .,%xpnt show la table de la main en tapotant dessus,%act MOT tape sur la table plusieurs fois la table avec sa paume,%xpnt show la table de la main en tapotant dessus %act MOT tape sur la table plusieurs fois la table avec sa paume,Anae/215.cha,BR1,clara,,,
218,MOT,mother,alors on prend une carte au milieu .,%act MOT remet les cartes dans la boîte,,%act MOT remet les cartes dans la boîte ,Anae/215.cha,1,clara,,,
219,MOT,mother,et on dit pour qui c'est .,,, ,Anae/215.cha,1,clara,,,
220,CHI,target_child,<pour qui ça c'est> [=! sourit] .,%act CHI regarde OBS,,%act CHI regarde OBS ,Anae/215.cha,?,clara,,,
221,MOT,mother,alors .,%act MOT prend une carte dans la boîte,,%act MOT prend une carte dans la boîte ,Anae/215.cha,1,clara,,,
222,MOT,mother,Petit Ours Brun ...,%act MOT montre la carte à CHI,,%act MOT montre la carte à CHI ,Anae/215.cha,1,clara,,,
223,MOT,mother,qu'est-ce qu'il fait là ?,%xpnt show la carte de l'index droit en tapotant dessus,%act MOT met la carte devant CHI et la touche plusieurs fois du doigt,%xpnt show la carte de l'index droit en tapotant dessus %act MOT met la carte devant CHI et la touche plusieurs fois du doigt,Anae/215.cha,1,clara,,,
224,CHI,target_child,yyy .,%act CHI prend la carte,,%act CHI prend la carte ,Anae/215.cha,MOT,clara,,,
225,CHI,target_child,à moi .,,, ,Anae/215.cha,MOT,clara,,,
226,MOT,mother,c'est à toi celui-là ?,,, ,Anae/215.cha,1,clara,,,
227,CHI,target_child,‹yyy [=! hoche la tête]› .,%act CHI regarde MOT,,%act CHI regarde MOT ,Anae/215.cha,MOT,clara,,,
228,MOT,mother,il va où ?,,, ,Anae/215.cha,1,clara,,,
229,CHI,target_child,va .,%act CHI regarde sur la planche où va la carte,,%act CHI regarde sur la planche où va la carte ,Anae/215.cha,MOT,clara,,,
230,CHI,target_child,euh .,%act CHI continue de chercher,,%act CHI continue de chercher ,Anae/215.cha,MOT,clara,,,
231,CHI,target_child,là .,%xpnt show le dessin de la planche avec la carte,%act CHI regarde la planche et montre le bon emplacement à l'aide de la carte,%xpnt show le dessin de la planche avec la carte %act CHI regarde la planche et montre le bon emplacement à l'aide de la carte,Anae/215.cha,MOT,clara,,,
232,MOT,mother,oui .,%sit CHI pose la carte sur la planche,,%sit CHI pose la carte sur la planche ,Anae/215.cha,1,clara,,,
233,MOT,mother,qu'est-ce qui fait Petit Ours Brun là ?,,, ,Anae/215.cha,1,clara,,,
234,MOT,mother,il est où ?,,, ,Anae/215.cha,1,clara,,,
235,CHI,target_child,il est là .,%xpnt show l'image avec l'index de la main droite,,%xpnt show l'image avec l'index de la main droite ,Anae/215.cha,MOT,clara,,,
236,MOT,mother,oui [=! rit] il est où ?,%xpnt show le dessin de l'index droit,,%xpnt show le dessin de l'index droit ,Anae/215.cha,1,clara,,,
237,MOT,mother,regarde qu'est-ce que c'est derrière ?,,, ,Anae/215.cha,1,clara,,,
238,CHI,target_child,der(rière) c'est ‹la (.)› ‹mer [=! sourit]› .,%xpnt show la mer avec index main droite,%act CHI montre l'image puis regarde MOT,%xpnt show la mer avec index main droite %act CHI montre l'image puis regarde MOT,Anae/215.cha,MOT,clara,,,
239,MOT,mother,<c'est la mer> [=! sourit] ?,%act MOT regarde CHI,,%act MOT regarde CHI ,Anae/215.cha,1,clara,,,
240,CHI,target_child,‹oui [=! sourit]› .,%act CHI regarde MOT,,%act CHI regarde MOT ,Anae/215.cha,MOT,clara,,,
241,MOT,mother,< <et il marche dans le sable> [=! sourit] .,,, ,Anae/215.cha,1,clara,,,
242,MOT,mother,toi aussi tu es allée à la mer .,%act MOT regarde CHI,,%act MOT regarde CHI ,Anae/215.cha,1,clara,,,
243,MOT,mother,qu'est-ce qu'on fait à la mer ?,%act MOT regarde CHI,,%act MOT regarde CHI ,Anae/215.cha,1,clara,,,
244,CHI,target_child,nager .,,, ,Anae/215.cha,MOT,clara,,,
245,MOT,mother,on nage comment ?,%act MOT regarde CHI,,%act MOT regarde CHI ,Anae/215.cha,1,clara,,,
246,MOT,mother,tu nous montres comment tu nages ?,%act MOT regarde CHI,,%act MOT regarde CHI ,Anae/215.cha,1,clara,,,
247,BR1,Brother1,avec les mains .,,, ,Anae/215.cha,MOT,clara,,,
248,MOT,mother,comment tu nages avec tes mains ?,%act MOT regarde CHI,,%act MOT regarde CHI ,Anae/215.cha,1,clara,,,
249,CHI,target_child,non ça c'est à toi .,%act CHI pousse la planche vers MOT,,%act CHI pousse la planche vers MOT ,Anae/215.cha,MOT,clara,,,
250,MOT,mother,c'est à moi celle-là ?,%act MOT prend la planche,,%act MOT prend la planche ,Anae/215.cha,1,clara,,,
251,MOT,mother,alors une autre carte .,%act MOT prend une autre carte dans la boîte,,%act MOT prend une autre carte dans la boîte ,Anae/215.cha,1,clara,,,
252,CHI,target_child,ça c'est Anaé ça .,%act CHI regarde sa planche,,%act CHI regarde sa planche ,Anae/215.cha,MOT,clara,,,
253,MOT,mother,Petit Ours Brun dans une bouée .,%act MOT regarde la carte puis sa planche,,%act MOT regarde la carte puis sa planche ,Anae/215.cha,1,clara,,,
254,MOT,mother,ah mais c'est à moi aussi .,%act MOT met la carte sur sa planche,,%act MOT met la carte sur sa planche ,Anae/215.cha,1,clara,,,
255,MOT,mother,je vais gagner !,,, ,Anae/215.cha,1,clara,,,
256,CHI,target_child,oh .,%act CHI regarde la planche de MOT,,%act CHI regarde la planche de MOT ,Anae/215.cha,MOT,clara,,,
257,CHI,target_child,yyy .,%act CHI tend la main vers la planche de MOT,,%act CHI tend la main vers la planche de MOT ,Anae/215.cha,MOT,clara,,,
258,CHI,target_child,à moi .,%act CHI prend une carte de la planche de MOT,,%act CHI prend une carte de la planche de MOT ,Anae/215.cha,MOT,clara,,,
259,MOT,mother,[=! rit] .,,, ,Anae/215.cha,NA,clara,,,
260,CHI,target_child,ah c'est à toi .,%act CHI remet la carte à sa place,,%act CHI remet la carte à sa place ,Anae/215.cha,MOT,clara,,,
261,MOT,mother,Petit Ours Brun qui mange des fraises c'est à moi aussi .,%act MOT regarde la carte et la place sur sa planche,,%act MOT regarde la carte et la place sur sa planche ,Anae/215.cha,1,clara,,,
262,CHI,target_child,[=! rit] .,%act CHI regarde MOT,,%act CHI regarde MOT ,Anae/215.cha,NA,clara,,,
263,MOT,mother,[=! rit] .,%act MOT prend une nouvelle carte dans la boîte en regardant CHI puis OBS,,%act MOT prend une nouvelle carte dans la boîte en regardant CHI puis OBS ,Anae/215.cha,NA,clara,,,
264,MOT,mother,euh Petit Ours Brun qui fait du coloriage .,%act MOt regarde la carte qu'elle a en main,,%act MOt regarde la carte qu'elle a en main ,Anae/215.cha,1,clara,,,
265,CHI,target_child,< ça c'est à moi .,%act CHI regarde une carte qui est dans la boîte,,%act CHI regarde une carte qui est dans la boîte ,Anae/215.cha,MOT,clara,,,
266,MOT,mother,c'est à moi aussi .,%act MOT place la carte sur sa planche et regarde CHI,%sit CHI avance la boîte remplie de carte vers elle et regarde dedans,%act MOT place la carte sur sa planche et regarde CHI %sit CHI avance la boîte remplie de carte vers elle et regarde dedans,Anae/215.cha,1,clara,,,
267,BR1,Brother1,[=! rigole] .,,, ,Anae/215.cha,NA,clara,,,
268,CHI,target_child,yyy .,%act CHI regarde la planche de MOT et cherche une carte dans la boîte,,%act CHI regarde la planche de MOT et cherche une carte dans la boîte ,Anae/215.cha,NA,clara,,,
269,MOT,mother,< [=! sourit] .,,, ,Anae/215.cha,NA,clara,,,
270,MOT,mother,à toi .,%sit CHI prend une carte dans la boîte,,%sit CHI prend une carte dans la boîte ,Anae/215.cha,1,clara,,,
271,MOT,mother,alors qu'est-ce qu'il fait là (.) Petit Ours Brun ?,,, ,Anae/215.cha,1,clara,,,
272,CHI,target_child,< xxx .,%act CHI regarde sur sa planche,,%act CHI regarde sur sa planche ,Anae/215.cha,MOT,clara,,,
273,BR1,Brother1,< xxx .,%act BR1 se lève du canapé et s'agenouille devant la table pour se rapprocher,,%act BR1 se lève du canapé et s'agenouille devant la table pour se rapprocher ,Anae/215.cha,NA,clara,,,
274,CHI,target_child,e@p yyy épaules ‹à [/]› à papa .,int épaules/2/,%act CHI regarde la carte,int épaules/2/ %act CHI regarde la carte,Anae/215.cha,?,clara,,,
275,BR1,Brother1,et c'est pour qui [>] ?,,, ,Anae/215.cha,1,clara,,,
276,MOT,mother,<il est> [<] sur les épaules de papa et c'est pour qui ?,,, ,Anae/215.cha,1,clara,,,
277,CHI,target_child,pour Anaé .,%act CHI regarde sa carte,,%act CHI regarde sa carte ,Anae/215.cha,BR1,clara,,,
278,MOT,mother,regarde (.) est-ce que tu l'as cette image toi ?,,, ,Anae/215.cha,1,clara,,,
279,BR1,Brother1,< non (.) regarde !,,, ,Anae/215.cha,1,clara,,,
280,BR1,Brother1,[=! rigole] .,%act BR1 tourne une planche pour que CHI voit bien les dessins,,%act BR1 tourne une planche pour que CHI voit bien les dessins ,Anae/215.cha,NA,clara,,,
281,CHI,target_child,là .,%xpnt show une image de la planche avec sa carte,%act CHI se lève regarde les images de la planche et en montre une,%xpnt show une image de la planche avec sa carte %act CHI se lève regarde les images de la planche et en montre une,Anae/215.cha,MOT,clara,,,
282,MOT,mother,non regarde bien .,,, ,Anae/215.cha,1,clara,,,
283,BR1,Brother1,< non .,,, ,Anae/215.cha,1,clara,,,
284,CHI,target_child,là .,%xpnt show une image de la planche avec sa carte,%act CHI regarde les images de la planche et en montre une,%xpnt show une image de la planche avec sa carte %act CHI regarde les images de la planche et en montre une,Anae/215.cha,MOT,clara,,,
285,MOT,mother,oui (.) c'est pour qui alors ?,%sit MOT prend sa tasse de thé,,%sit MOT prend sa tasse de thé ,Anae/215.cha,1,clara,,,
286,CHI,target_child,yyy pour Arthur .,,, ,Anae/215.cha,MOT,clara,,,
287,MOT,mother,très bien .,%sit MOT dépose sa tasse de thé,,%sit MOT dépose sa tasse de thé ,Anae/215.cha,1,clara,,,
288,MOT,mother,on prend une autre vas y prends une autre .,%act MOT tend sa main vers la boîte puis la tourne vers CHI,%sit CHI prend une carte dans la boîte,%act MOT tend sa main vers la boîte puis la tourne vers CHI %sit CHI prend une carte dans la boîte,Anae/215.cha,1,clara,,,
289,CHI,target_child,pour maman .,%act CHI tend la carte à MOT sans la regarder,%sit BR1 se rassied sur le canapé,%act CHI tend la carte à MOT sans la regarder %sit BR1 se rassied sur le canapé,Anae/215.cha,MOT,clara,,,
290,MOT,mother,mais non regarde ce qu'(il) y a dessus déjà !,,, ,Anae/215.cha,1,clara,,,
291,MOT,mother,qu'est-ce que c'est ?,,, ,Anae/215.cha,1,clara,,,
292,CHI,target_child,< <c'est Anaé ça> [/] c'est Anaé ça .,,, ,Anae/215.cha,MOT,clara,,,
293,MOT,mother,mm .,,, ,Anae/215.cha,1,clara,,,
294,MOT,mother,ben@i non je crois pas .,,, ,Anae/215.cha,1,clara,,,
295,BR1,Brother1,< t(u) es sûre ?,%act BR1 regarde la carte de CHI,,%act BR1 regarde la carte de CHI ,Anae/215.cha,1,clara,,,
296,MOT,mother,qu'est-ce qu'il fait Petit Ours Brun là ?,,, ,Anae/215.cha,1,clara,,,
297,CHI,target_child,< yyy .,,, ,Anae/215.cha,MOT,clara,,,
298,CHI,target_child,c'est ‹Anaé (.)› ça .,%act CHI regarde sur sa planche,,%act CHI regarde sur sa planche ,Anae/215.cha,MOT,clara,,,
299,MOT,mother,Petit Ours Brun il saute ...,,, ,Anae/215.cha,1,clara,,,
300,CHI,target_child,quoi ?,%act CHI regarde MOT,,%act CHI regarde MOT ,Anae/215.cha,MOT,clara,,,
301,MOT,mother,il saute où ?,%act MOT regarde CHI,,%act MOT regarde CHI ,Anae/215.cha,1,clara,,,
302,CHI,target_child,sur la mer ?,%act CHI regarde sa carte puis MOT,,%act CHI regarde sa carte puis MOT ,Anae/215.cha,MOT,clara,,,
303,MOT,mother,il saute sur la mer ?,%act MOT se penche vers CHI pour mieux regarder la carte,,%act MOT se penche vers CHI pour mieux regarder la carte ,Anae/215.cha,1,clara,,,
304,MOT,mother,non je pense que c'est une flaque d' eau .,,, ,Anae/215.cha,1,clara,,,
305,MOT,mother,parce que regarde il a ses bottes .,,, ,Anae/215.cha,1,clara,,,
306,MOT,mother,il saute dans la flaque d' eau .,,, ,Anae/215.cha,1,clara,,,
307,MOT,mother,hum je crois que c'est pour Arthur .,%sit CHI cherche l'image sur sa planche,,%sit CHI cherche l'image sur sa planche ,Anae/215.cha,1,clara,,,
308,CHI,target_child,hein ?,%act CHI regarde sur la planche de BR1,,%act CHI regarde sur la planche de BR1 ,Anae/215.cha,MOT,clara,,,
309,MOT,mother,regarde .,,, ,Anae/215.cha,1,clara,,,
310,CHI,target_child,là .,%xpnt show le dessin sur la planche de BR1 avec la carte,,%xpnt show le dessin sur la planche de BR1 avec la carte ,Anae/215.cha,MOT,clara,,,
311,MOT,mother,ah il est là .,,, ,Anae/215.cha,1,clara,,,
312,MOT,mother,une autre ?,,, ,Anae/215.cha,1,clara,,,
313,MOT,mother,tu prends une autre ?,%act MOT regarde CHI,,%act MOT regarde CHI ,Anae/215.cha,1,clara,,,
314,CHI,target_child,yyy !,%xpnt show la carte avec l'index droit,%act CHI montre la carte avant de la prendre,%xpnt show la carte avec l'index droit %act CHI montre la carte avant de la prendre,Anae/215.cha,MOT,clara,,,
315,CHI,target_child,yyy yyy euh oh c'est Arthur ça .,%act CHI prend la carte et la dépose sur la planche de BR1,,%act CHI prend la carte et la dépose sur la planche de BR1 ,Anae/215.cha,MOT,clara,,,
316,BR1,Brother1,< [=! rigole] .,,, ,Anae/215.cha,NA,clara,,,
317,CHI,target_child,c'est Arthur ça ?,%act CHI dépose la carte et regarde MOT,,%act CHI dépose la carte et regarde MOT ,Anae/215.cha,MOT,clara,,,
318,MOT,mother,oui [=! sourit] .,,, ,Anae/215.cha,1,clara,,,
319,BR1,Brother1,< [=! rit] .,,, ,Anae/215.cha,NA,clara,,,
320,MOT,mother,tu prends une autre ?,,, ,Anae/215.cha,1,clara,,,
321,CHI,target_child,yyy nounours .,%act CHI prend une carte dans la boîte,,%act CHI prend une carte dans la boîte ,Anae/215.cha,MOT,clara,,,
322,MOT,mother,ah Petit Ours Brun qui fait quoi ?,,, ,Anae/215.cha,1,clara,,,
323,CHI,target_child,du vélo .,%act CHI regarde la carte puis sa planche,,%act CHI regarde la carte puis sa planche ,Anae/215.cha,MOT,clara,,,
324,MOT,mother,alors il va où Petit Ours Brun qui fait du vélo ?,,, ,Anae/215.cha,1,clara,,,
325,CHI,target_child,c'est là .,%act CHI dépose la carte sur une planche,,%act CHI dépose la carte sur une planche ,Anae/215.cha,MOT,clara,,,
326,MOT,mother,non regarde bien !,,, ,Anae/215.cha,1,clara,,,
327,CHI,target_child,yyy là .,%act CHI dépose la carte à un autre endroit,,%act CHI dépose la carte à un autre endroit ,Anae/215.cha,MOT,clara,,,
328,MOT,mother,voilà .,%act MOT hoche la tête,,%act MOT hoche la tête ,Anae/215.cha,1,clara,,,
329,MOT,mother,une autre .,%act MOT avance la boîte vers CHI,,%act MOT avance la boîte vers CHI ,Anae/215.cha,1,clara,,,
330,CHI,target_child,une aut(re) .,%act CHI prend une carte dans la boîte,,%act CHI prend une carte dans la boîte ,Anae/215.cha,MOT,clara,,,
331,CHI,target_child,‹ça [/]› ça va où ?,%act CHI regarde la carte,,%act CHI regarde la carte ,Anae/215.cha,MOT,clara,,,
332,BR1,Brother1,oh moi je sais .,,, ,Anae/215.cha,1,clara,,,
333,CHI,target_child,< là .,%act CHI dépose la carte au bon endroit,,%act CHI dépose la carte au bon endroit ,Anae/215.cha,?,clara,,,
334,BR1,Brother1,ouais .,,, ,Anae/215.cha,1,clara,,,
335,MOT,mother,< ho c'est pour Anaé !,,, ,Anae/215.cha,1,clara,,,
336,MOT,mother,Petit Ours Brun qui court dans la ...,,, ,Anae/215.cha,1,clara,,,
337,CHI,target_child,la ...,%act CHI regarde MOT,,%act CHI regarde MOT ,Anae/215.cha,MOT,clara,,,
338,MOT,mother,(re)ga(r)de c'est tout blanc qu'est-ce que c'est ?,%xpnt show le dessin avec l'index droit,,%xpnt show le dessin avec l'index droit ,Anae/215.cha,1,clara,,,
339,MOT,mother,c'est tout blanc et tout froid .,%sit CHI se penche vers l'image pour mieux la regarder,,%sit CHI se penche vers l'image pour mieux la regarder ,Anae/215.cha,1,clara,,,
340,MOT,mother,comment ça s'appelle ?,,, ,Anae/215.cha,1,clara,,,
