utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotation2	annotator_name2	Diff_annotations	keychild	speaker	role_adressee	register
34992	MOT	mother	xxx ouais			%sit  Tim se penche vers son puzzle et essaie de placer sa pièce /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
34994	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
34996	MOT	mother	attends			%sit  sa mère essaie de déplacer la pièce /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
34997	MOT	mother	comme ça				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
34998	MOT	mother	vers l'autre bord				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35000	MOT	mother	je pense				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35002	MOT	mother	ah bon				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35004	MOT	mother	à				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35006	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35007	MOT	mother	tu es prudent				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35010	MOT	mother	oh là tu fais un peu hein				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35011	MOT	mother	regarde la tête du petit lapin			%sit  la mère de Tim lui montre où il doit placer sa pièce /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35013	MOT	mother	bah elle est làbas			%sit  la mère de Tim replace les pièces /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35015	MOT	mother	tu mets en face				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35016	MOT	mother	tu mets xxx				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35017	MOT	mother	voilà			%sit  la mère de Tim assemble les pièces /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35019	MOT	mother	bah regarde là				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35020	MOT	mother	tu regardes même pas la pièce avant				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35021	MOT	mother	la xxx				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35023	MOT	mother	faut regarder ce qu'il y dessus				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35024	MOT	mother	qu'estce qu'il y a dessus?			%sit  la mère de Tim lui montre le dessin figurant sur la pièce /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35027	MOT	mother	qu'estce que c'est ça?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35029	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35031	MOT	mother	un adinjt				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35032	MOT	mother	c'est des www oignons				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35034	MOT	mother	et oui				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35038	MOT	mother	www hop			%sit  la mère de Tim le soulève et le met sur ses genoux /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35039	MOT	mother	alors			%sit  la mère de Tim rapproche le livre /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35040	MOT	mother	la petite queue du lapin			%sit  la mère de Tim lui montre une nouvelle pièce /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35041	MOT	mother	on la met où?			%sit  Tim suce son pouce et regarde la caméra /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35043	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35044	MOT	mother	on va plus rien comprendre à ce que tu dis				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35045	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35047	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35049	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35052	MOT	mother	alors c'est maman qui fait				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35054	MOT	mother	voilà belle démonstration				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35055	MOT	mother	touc			%sit  la mère de Tim pose la dernière pièce /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35056	MOT	mother	bon bah on range alors hein si				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35058	MOT	mother	bah si si tu fais pas				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35059	MOT	mother	tu les fais pas				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35060	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35062	MOT	mother	comment ça se fait que t'as les deux là?			%sit  la mère de Tim attrape l'un des doudous /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35063	MOT	mother	mh			%sit  la mère de Tim lui met son doudou devant le visage /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35064	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35067	MOT	mother	qu'estce tu racontes?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35069	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35071	MOT	mother	aïe				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35072	MOT	mother	aïe			%sit  la mère de Tim l'aide /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35075	MOT	mother	à quoi on joue?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35076	MOT	mother	aux voitures?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35079	MOT	mother	tu veux jouer aux voitures?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35083	MOT	mother	on va faire une pile làbas			%sit  la mère de Tim ramasse les livres /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35086	MOT	mother	alors				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35089	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35091	MOT	mother	où estce qu'elle est la la boite des voitures?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35092	MOT	mother	je crois j'en www ai fais				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35093	MOT	mother	fais voir là			%sit  la mère de Tim tire une caisse vers elle /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35094	MOT	mother	donc euh elle elle est dessus				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35095	MOT	mother	là y doit y avoir dessous				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35096	MOT	mother	y en a des voitures non?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35104	MOT	mother	oh				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35107	MOT	mother	une coccinelle				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35108	MOT	mother	une coccinelle			%sit  Tim regarde la voiture puis sa mère /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35110	MOT	mother	si				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35112	MOT	mother	et si				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35113	MOT	mother	si ça s'appelle				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35115	MOT	mother	www mais si c'est une coccinelle				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35117	MOT	mother	si c'est une voiture qui s'appelle une coccinelle				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35118	MOT	mother	elle s'appelle comme ça				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35121	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35123	MOT	mother	bon je fais rouler la coccinelle				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35124	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35125	MOT	mother	ça repart				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35126	MOT	mother	oh			%sit  la mère de Tim lache la voiture /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35132	MOT	mother	ah				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35135	MOT	mother	raté				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35136	MOT	mother	tu voulais faire quoi?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35138	MOT	mother	qu'estce qu'il y a d'autre là alors?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35140	MOT	mother	www			%sit  Tim joue avec la voiture qu'il vient d'attraper /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35144	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35147	MOT	mother	ah mais attends				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35148	MOT	mother	on va le mettre là				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35149	MOT	mother	hop				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35150	MOT	mother	regarde				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35154	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35168	MOT	mother	c'est un c'est un camion ça oui				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35170	MOT	mother	pour aller où?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35172	MOT	mother	à xxx hein				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35174	MOT	mother	chez mamie Mic?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35176	MOT	mother	non c'est pas ça				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35177	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35179	MOT	mother	à mil@c				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35182	MOT	mother	tiens			%sit  la mère de Tim lui tend un jouet /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35184	MOT	mother	regarde			%sit  la mère de Tim pose le jouet sur le camion de Tim /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35186	MOT	mother	tu le ramasses				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35187	MOT	mother	tu le mets dans le carton				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35189	MOT	mother	quand je vais passer l'aspirateur euh				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35191	MOT	mother	a plus				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35192	MOT	mother	il va partir dans le sac de l'aspirateur				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35194	MOT	mother	bah si				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35196	MOT	mother	éh éh				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35199	MOT	mother	ah				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35201	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35204	MOT	mother	xxx mis dans l(e) tapis			%sit  Tim jette son jouet par terre 2115343211577/Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35205	MOT	mother	voilà				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35211	MOT	mother	ah bon				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35212	MOT	mother	il y a un papa et une maman?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35214	MOT	mother	ah alors où elle est la maman là				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35218	MOT	mother	ah				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35220	MOT	mother	et ils vont avoir des petits camions?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35222	MOT	mother	xxx des bébés camions?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35224	MOT	mother	non				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35225	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35228	MOT	mother	ça serait économique ça				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35229	MOT	mother	c'est bien				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35230	MOT	mother	ça coûterait pas cher				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35231	MOT	mother	on mettrait deux camions àcôté et après on www aurait plein de petits camions				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35232	MOT	mother	www			%sit  la mère de Tim lui prend les camions qu'il a dans les mains /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35233	MOT	mother	ah regarde				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35234	MOT	mother	il peut se mettre à deux			%sit  elle met les deux camions bleu à côté et le rouge par dessus /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35235	MOT	mother	transporter la voiture de course			%sit  la mère de Tim fait rouler les camions /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35236	MOT	mother	www			%sit  la mère de Tim fait rouler les camions sur le parquet Tim regarde /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35238	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35243	MOT	mother	oh				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35247	MOT	mother	ça fait mal?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35249	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35251	MOT	mother	ou ça chatouille?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35255	MOT	mother	on les remet dans la boite les voitures alors si on www a fini?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35258	MOT	mother	on les met dans la boite hein?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35260	MOT	mother	tiens tu m'aides				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35262	MOT	mother	je les prends alors				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35263	MOT	mother	c'est moi qui les www emmène				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35264	MOT	mother	les voitures elles sont pour moi				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35265	MOT	mother	tu me les donnes				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35266	MOT	mother	hein			%sit  Tim revient vers sa mère /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35267	MOT	mother	ce que je ramasse le garde hein				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35270	MOT	mother	ah merci				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35271	MOT	mother	allez tu m'en ramènes d'autres			%sit  la mère de Tim range la voiture dans la caisse /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35274	MOT	mother	qu'estce qui est trop lourd?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35276	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35278	MOT	mother	tout www est prétexte				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35279	MOT	mother	allez ramasse les voitures tiens				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35282	MOT	mother	www			%sit  Tim met son camion dans la caisse /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35283	MOT	mother	allez y en a encore				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35284	MOT	mother	une jaune				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35286	MOT	mother	et une coccinelle			%sit  Tim se baisse pour ramasser lla coccinelle /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35288	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35290	MOT	mother	et béh y a xxx +				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35291	MOT	mother	tu crois				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35292	MOT	mother	il y a des xxx c'est une coccinelle hein qu'estce que tu veux				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35293	MOT	mother	c'est pas la même que la coccinelle rouge avec des points noirs			%sit  Tim ramasse des voitures et les met dans sa caisse 24296824932/Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35294	MOT	mother	et ça c'est				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35295	MOT	mother	qu'estce que c'est comme voiture ça?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35297	MOT	mother	hein?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35299	MOT	mother	www un quoi?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35300	MOT	mother	c'est un				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35302	MOT	mother	un quatrequatre				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35304	MOT	mother	et oui				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35308	MOT	mother	ah bon				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35311	MOT	mother	ah				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35313	MOT	mother	www				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35314	MOT	mother	on peut ouvrir derrière				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35316	MOT	mother	ah				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35317	MOT	mother	il faut avoir des petits doigts hein				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35319	MOT	mother	tu as mis ton doigt dedans?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35322	MOT	mother	xxx on peut pas ouvrir autre chose?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35323	MOT	mother	non?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35325	MOT	mother	mhm				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35328	MOT	mother	à				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35330	MOT	mother	tu t'es coincé le doigt?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35332	MOT	mother	ah ça c'est pas une vraie voiture ça			%sit  la mère de Tim sort un feutre en forme de voiture de la caisse /Theotime/2422a.cha	Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35334	MOT	mother	pour dessiner en fait				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35337	MOT	mother	hein?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35342	MOT	mother	tu viens?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
35343	MOT	mother	tu l'amènes?				Theotime/2422a.cha	1	clara				Theotime	mother	Keychild	CDS
